#TIME,UID,dx/dt,dy/dt
#TU=60,,,
1258,1023,60,70
1259,1024,140,-20
1260,1025,0,160
1261,1026,0,50
1262,1026,0,60
1263,1027,-30,-170
1264,1029,50,40
1265,1029,40,40
1266,1030,0,120
1267,1032,-10,-100
1268,1033,110,-100
1269,1033,60,-60
1270,1034,0,70
1271,1035,120,110
1272,1036,100,-60
1273,1037,-40,-50
1274,1037,-60,-20
1275,1038,-30,-130
1276,1040,0,-90
1277,1041,-90,0
1278,1041,-50,0
1279,1042,-30,30
1280,1042,-30,40
1281,1042,-30,30
1282,1043,-60,50
1283,1043,-60,30
1284,1043,-60,30
1285,1045,-50,40
1286,1047,-70,0
1287,1047,-40,0
1288,1048,-10,80
1289,1048,0,90
1290,1050,90,-40
1291,1051,-20,-90
1292,1051,-20,-90
1293,1053,110,150
1294,1054,0,-40
1295,1055,20,140
1296,1055,10,80
1297,1055,10,80
1298,1056,0,200
1299,1056,0,110
1300,1057,0,-110
1301,1057,0,-120
1302,1059,0,-180
1303,1060,50,-40
1304,1060,50,-40
1305,1061,-90,-120
1306,1061,-50,-70
1307,1063,160,120
1308,1066,0,170
1309,1066,0,90
1310,1067,-20,-130
1311,1067,0,-80
1312,1067,-10,-80
1313,1068,0,160
1314,1068,0,80
1315,1069,0,-70
1316,1071,-10,-130
1317,1072,0,-150
1318,1072,0,-80
1319,1073,120,110
1320,1075,0,180
1321,1076,90,0
1322,1078,-10,-100
1323,1078,0,-50
1324,1079,0,-40
1325,1081,-30,-130
1326,1083,110,70
1327,1084,10,-100
1328,1084,0,-90
1329,1084,40,-40
1330,1086,0,110
1331,1087,-90,70
1332,1088,-10,-140
1333,1089,-90,10
1334,1090,10,-160
1335,1090,0,-80
1336,1092,0,50
1337,1093,0,-90
1338,1093,-10,-50
1339,1093,0,-50
1340,1094,140,-60
1341,1094,100,0
1342,1095,-70,-70
1343,1096,20,170
1344,1098,0,-70
1345,1098,0,-30
1346,1099,-50,-60
1347,1100,-100,0
1348,1100,-60,0
1349,1100,-50,0
1350,1100,-40,0
1351,1102,70,60
1352,1103,-10,-130
1353,1105,-90,80
1354,1106,-50,-40
1355,1106,-60,-50
1356,1108,-50,-70
1357,1110,0,-40
1358,1110,0,-40
1359,1110,0,-40
1360,1110,0,-40
1361,1110,0,-40
1362,1111,-90,90
1363,1112,90,-10
1364,1114,110,10
1365,1114,60,10
1366,1114,60,0
1367,1115,0,-150
1368,1116,-90,50
1369,1117,90,0
1370,1117,80,0
1371,1117,90,0
1372,1117,90,0
1373,1120,130,120
1374,1120,70,70
1375,1121,0,-40
1376,1121,0,-40
1377,1121,0,-40
1378,1123,-60,0
1379,1124,0,-130
1380,1124,0,-30
1381,1124,0,-70
1382,1124,0,-70
1383,1125,-140,10
1384,1125,-80,10
1385,1126,-90,90
1386,1127,140,0
1387,1129,0,120
1388,1131,0,160
